"i","V2","V3"
2,0.778533147077956,0.364697392234955
5,0.785870032024911,0.271541401092934
10,0.00211206774713968,1.00750162988306
20,0.153515601482041,0.770697089014862
30,0.377238862950906,0.593536176779674
38,0.259108336884193,0.715767052945107
