"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2,0.936936937188249,0.871773939663672,0.857940859553009,0.857940859553009,0.832933642212208,0.769913651624734,0.75417286268457,0.75417286268457,1.05367126171169,0.971675191031831,0.952636530773388,0.952636530773388
5,0.346819305293692,0.966817493522888,0.313668393944205,0.313668393944205,0.328770770953474,0.949931857083213,0.293047976356942,0.293047976356942,0.369352054218882,0.983633010681861,0.33912505375139,0.33912505375139
10,0.78533314487978,0.988295277556736,0.776219855046675,0.776219855046675,0.757316995042196,0.961662244588179,0.747310582475991,0.747310582475991,0.821864197857151,1.01166532204448,0.810662856828175,0.810662856828175
20,0.631564921615314,0.976253184433653,0.608894639821679,0.608894639821679,0.602087863781653,0.953997954343188,0.57920595792733,0.57920595792733,0.662762189397606,0.996906010102148,0.640090057569822,0.640090057569822
30,0.529950031457607,0.971878285655099,0.49288327998244,0.49288327998244,0.494873099145966,0.931575996901074,0.453400069513668,0.453400069513668,0.573596652687494,1.01505947533259,0.537816701715998,0.537816701715998
38,0.604350970380247,0.906642159914094,0.491545594533153,0.491545594533153,0.571713748887568,0.881936186623719,0.459191882924049,0.459191882924049,0.63350064651122,0.932021470904053,0.525112397755716,0.525112397755716
