"i","V2","V3","V4","V5"
2,0.0341003991353925,0.95655794740458,0.000199999459295497,0.000199999459295497
5,0.486134677276324,0.662493295945666,0.000199998920733413,0.000199998920733413
10,0.189010296712045,0.825262685873072,0.000200000619301921,0.000200000619301921
20,0.192448235272492,0.819242115161092,0.000200001304000219,0.000200001304000219
30,0.0320180075128476,0.937851930632753,0.000199998605675544,0.000199998605675544
38,0.123295094821327,0.871822994559998,0.000199999481239832,0.000199999481239832
