"i","V2","V3","V4","V5","V6","V7"
2,0.859572196397766,0.756470493087711,0.815254940505388,0.718621821182138,0.902797819241327,0.792185440521712
5,0.913565804587568,0.635083617746948,0.879827162865148,0.604933111674063,0.952082199184626,0.669286829771517
10,0.907575070904523,0.721648888036543,0.87272103710909,0.696385769484938,0.945285209840584,0.742098710780593
20,0.904141457094741,0.910001803411647,0.841226580908143,0.841817223269049,0.951332695270818,0.955497304089625
30,0.852571197740083,0.996256491124521,0.773689740593265,0.932418289952476,0.91181613115674,1.04102429125892
38,0.727379810206665,0.914748105641158,0.683571838143126,0.862490360803792,0.783315176000194,0.953146183704582
