"i","V2","V3","V4","V5","V6","V7"
2,0.74086240940866,0.800311413219884,0.710504502086407,0.774522939851079,0.776146133609184,0.831098211416541
5,0.856956277820835,0.79819186047272,0.811461388265961,0.756200123854352,0.899244887742769,0.834469280729442
10,0.944362965470999,0.899219673133397,0.903603571908324,0.871885321974615,0.979585132165733,0.924205702444069
20,0.964524013774053,0.848066806549811,0.885788217431353,0.761343866908752,1.03932649196271,0.93419921545204
30,0.811555699498631,0.873828059486881,0.734696787361758,0.802069928897619,0.870997240072007,0.938869311178095
38,0.730487090743736,0.879280324466757,0.67308372857873,0.816597380728045,0.782424084572178,0.928996173314217
