"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2,0.00389198494949851,0.116847608456504,0.00252776156632685,0.00252776156632685,-0.0192645543129476,0.0950386620029186,-0.0197882092476514,-0.0197882092476514,0.0310119758630247,0.148451041851849,0.029839253985,0.029839253985
5,0.0447031902010031,0.141982484311783,0.00278956420497113,0.00278956420497113,0.0134385701694989,0.114999049953309,-0.027567785280928,-0.027567785280928,0.0711544701537148,0.166988828296475,0.0208530381451538,0.0208530381451538
10,0.0281756611424967,0.241306695824522,0.00505225891842315,0.00505225891842315,0.00500514347232976,0.218423292656787,-0.0146549705823959,-0.0146549705823959,0.0562017854785243,0.26402340668871,0.0305445424681102,0.0305445424681102
20,0.0386619040749578,0.368431896317421,0.00513727617739068,0.00513727617739068,0.0102540345371604,0.344315673165271,-0.0214463140448333,-0.0214463140448333,0.0695485823153357,0.389546968124922,0.0271269883541177,0.0271269883541177
30,0.0102967321704886,0.526463362310985,0.00660929287396723,0.00660929287396723,-0.0103714753651946,0.505845138300702,-0.016237819217379,-0.016237819217379,0.0346670720534741,0.547426972285496,0.0306781674794453,0.0306781674794453
38,0.0220899131727197,0.251004592377328,0.00517979471943869,0.00517979471943869,0.00264238454827596,0.224547487392775,-0.0124312503565922,-0.0124312503565922,0.0493380829598946,0.276403024781456,0.0328064335606648,0.0328064335606648
