"i","V2","V3","V4","V5"
2,0.0555731226421535,0.884708040991945,-0.00633479306803698,-0.00633479306803698
5,-0.00791850569245413,0.999232692345538,-0.00858617625020511,-0.00858617625020511
10,0.0887783408256541,0.908727619441156,-0.00117062908645895,-0.00117062908645895
20,0.387733657227089,0.560553991145019,0.00959203537179967,0.00959203537179967
30,0.189783494302936,0.800793809333908,0.000750050943966043,0.000750050943966043
38,0.214448594467124,0.621463947609593,0.0116610156466028,0.0116610156466028
