"i","V2","V3","V4","V5"
2,0.631459909449202,0.377703950108767,0.0138419299336822,0.0138419299336822
5,0.0712448744840959,0.925727906437655,0.0146834821371275,0.0146834821371275
10,0.0965850850187635,0.900897335708198,0.0114952257414794,0.0114952257414794
20,0.0622782673930699,0.936997363038914,0.0113210113887124,0.0113210113887124
30,0.0167932455445688,0.979463546767674,0.00847768584676423,0.00847768584676423
38,0.00830825091476861,0.958713984662806,-0.0029024411780484,-0.0029024411780484
