"i","V2","V3","V4","V5","V6","V7"
2,0.9541497434079,0.89174693585515,0.909655085022663,0.85092157304379,1.00269158643433,0.932187694358257
5,0.995065388028529,0.975510114779867,0.934981933749788,0.923234830522057,1.04293968648863,1.01625653324613
10,0.810194464677182,1.00774949624153,0.778730624199664,0.969783590972493,0.850069464372214,1.03379109871957
20,0.970890828371284,0.995926571033478,0.9375950819344,0.956795857496286,1.01142168207497,1.02864121038263
30,0.875810027397453,0.910163629093037,0.818565773445908,0.86259303143258,0.919354828232541,0.949118834528391
38,0.847015952868682,0.923678258310903,0.793820295940165,0.878608464020641,0.884445961486774,0.965658133156476
