"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
100,0.99861919751947,0.000200000148081589,0.170800737678623,0.00020003571591108,0.000200003391519666,0.000200000148081589,0.000200000148081589,0.000201096163319739,0.000200003907325705,0.000200000148081589,0.000199178104718382,0.974658559976107,0.000199996450689546,0.142629454125779,0.000199416555486343,0.00019973146416675,0.000199996450689546,0.000199996450689546,0.000181521315348396,0.000199950495658516,0.000199996450689546,0.000185591369295254,1.02042751882703,0.000200003037902066,0.212017002182393,0.000200794790183612,0.000200272610204888,0.000200003037902066,0.000200003037902066,0.000220681986681032,0.000200059379621256,0.000200003037902066,0.000210433034644805
250,0.782619229585983,0.000199999981943083,0.187728924042457,0.00277614571861626,0.000200000477739561,0.307635727476072,0.000200000477739561,0.000200000477739561,0.000200000477739561,0.000199999484706997,0.000200000477739561,0.61892459656724,0.000199992937480731,0.128912140194215,-0.000920576384312475,0.000199992599026302,0.150622366789769,0.000199992599026302,0.000199992599026302,0.000199992599026302,0.000199990765602301,0.000199992599026302,0.913495358689259,0.00020000826953549,0.256818896445165,0.00743889946387533,0.000200008109713945,0.471888893767793,0.000200008109713945,0.000200008109713945,0.000200008109713945,0.000200009146685032,0.000200008109713945
500,0.89367510926112,0.00132411889485002,0.151202481645777,0.000200037385746962,0.00019984131988608,0.180821847011577,0.000200003284926805,0.000199977623363794,0.000200013125396712,0.000199914826313883,0.000200012358212601,0.822719145276398,-0.000192468015878466,0.112844343775733,0.000199527652727122,0.0001930057700476,0.106417960007481,0.000199930785584909,0.000198364405558829,0.000199067238373629,0.000199177019801,0.000198813666217976,0.949224610843782,0.00284408628153936,0.198743534158471,0.000200511374567275,0.00020912517953047,0.283485536771258,0.000200085385466292,0.000201391694823769,0.000200916525983694,0.00020048591212154,0.000200936656774589
750,0.881374516810186,0.000200000105712359,0.159364604912459,0.000201620532488843,0.000200000088154059,0.160728671275218,0.000199999868552225,0.00278128665928234,0.000200000152034308,0.000200035324319022,0.000200210834704245,0.813586441689494,0.000199995009406398,0.124733902078954,0.000173389835068524,0.000199994053313474,0.108592054878847,0.000199992622212716,8.63203815036518e-05,0.000199996115260287,0.000199613215841049,0.000193044038634091,0.940709588228961,0.000200004736788448,0.201707340368062,0.000216556981112317,0.000200006752454279,0.232434927974592,0.000200007369335464,0.00545773979403592,0.000200005556810265,0.000200496139434286,0.000205374015478932
1000,0.779585138093213,0.0695923576619816,0.214725961702391,0.000199987711551447,0.00020016333265921,0.228644286820198,0.000199998304149855,0.000200078425399409,0.00019998707706437,0.000199993065443496,0.000200020797969405,0.678830920860636,0.0432884862317611,0.170485695405433,0.000199495937426628,0.000194617951409165,0.152370109513141,0.000199947036777895,0.000198811064878132,0.000199193714706888,0.000199655301942428,0.000199362941820405,0.857316873300937,0.0993298075838381,0.279720352332511,0.000200423210018302,0.000204512843872065,0.326842123734323,0.000200063504168124,0.000201048438315068,0.000200644740575587,0.000200424579279118,0.000200845470038558
