"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
100,0.34732739578817,0.0185505790356104,0.201655621130119,0.0148496971324302,0.00912571272710918,0.000199998606357477,0.000200000260715704,0.0263320274828043,0.000199999559640882,0.000200056685296711,0.000199999963260238,0.211806787610342,0.00557426443079007,0.121012314139892,0.0091476930197191,0.00335641205239602,0.000199965948262526,0.000199988371093721,0.0169946389799558,0.000199984895593161,0.000198065619709659,0.000199996056033117,0.493044846230805,0.0337408442804827,0.305543617333984,0.0222072123878554,0.0180077480104469,0.000200036136467938,0.000200013428514009,0.0371494141739713,0.000200011611484707,0.000202048654063131,0.000200004322933034
250,0.846255073862939,0.000828946099400797,0.177947680698281,0.000200187202410377,0.0272471240775229,0.000199999663794681,0.96328621802465,0.000328203129311654,0.000199999842905704,0.000203004778064017,0.000200019997680186,0.761125566254837,-0.000717078619112715,0.159119153622872,0.000194683054683317,0.018871882391795,0.000199992256897083,0.899170895074362,-0.000271905949258339,0.000199995060075339,9.96723836094116e-05,0.000198427134506851,0.923586335702984,0.00276977665626819,0.196431143555058,0.000206105229015541,0.037246603195237,0.000200006902929203,1.00029252697892,0.000847681083504054,0.000200004698102821,0.000286649022037516,0.000202107399399168
500,0.952740719897478,0.00242083322929619,0.139553440898737,0.00275558046701679,0.000200000021883078,0.214305478915134,0.000200001580511595,0.000200299918912034,0.000200000009264949,0.00020000000187492,0.000218223864080475,0.920834453351985,-0.00127379500617468,0.112417494724243,0.00106335800091735,0.000199994723574023,0.131510537004191,0.000199751471579807,0.00019616620263066,0.000199995904688521,0.000199995713317308,6.45221593686935e-05,0.982796959822633,0.00655345392250705,0.175740509060067,0.00554149730705151,0.000200006032750183,0.311729377369868,0.000200277857693831,0.000203789517265959,0.000200003837412707,0.000200003243578234,0.000354788843252393
750,0.968648422343022,0.00020000298634958,0.141534038506044,0.000199999524606221,0.000199999976326261,0.000199999937004968,0.000200000055912393,0.00269851530538709,0.00229705298286142,0.000200000270786798,0.000200000147619984,0.930190012963018,0.000199964228153937,0.119274994234712,0.000199987849331057,0.000199997524642198,0.00019999424460741,0.000199996021368221,-2.73886707557585e-05,0.000102877087831227,0.000199991887435311,0.000199996582208412,0.998887503264489,0.000200055604573007,0.170154949700898,0.000200014857448089,0.000200002241369898,0.000200006591280152,0.000200003386689712,0.00530945478677152,0.00447991461287155,0.000200009081663585,0.000200003359302725
1000,0.957066999256314,0.0054266358318697,0.190597199967932,0.000200000003102834,0.000199999958099336,0.000200355563890134,0.000199998019031797,0.0191860891750555,0.00658243928763624,0.000199969887000916,0.000201323943825665,0.925268563699398,0.000257194634399419,0.16170992827338,0.000199995769370051,0.000199998398019341,0.000188656551899652,0.000199931475319387,0.0122198137320203,0.00254624125839288,0.00019951276116022,0.000188600789494528,0.986422993481357,0.0119008142771952,0.212820747959201,0.000200003787294392,0.000200002243486136,0.000215224236492983,0.000200052581792309,0.0273125001874978,0.0119932528803181,0.000200418255774099,0.00021513181506706
