"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
7500,0.743983102278954,0.437161810688086,0.45677195833994,0.350478199391782,0.500447045745572,0.374682293101205,0.343559259697459,0.454607444599133,0.326911571757619,0.326108656813686,0.79951082269027,0.710941970947418,0.407234875359183,0.426608967805797,0.324398243599068,0.470459431180496,0.34995346662421,0.319771489013404,0.419087599265098,0.301640441016327,0.304525357698599,0.783158919691985,0.776769407872035,0.474224841422738,0.492756536210931,0.378391115276523,0.523800212105469,0.40206807342815,0.367224353293502,0.494962921943437,0.3532469516398,0.349082588380537,0.814697055524027
5000,0.636867884332958,0.317054038758645,0.362310859137899,0.346878431247202,0.357713395243869,0.465745227270443,0.419044510801792,0.277539812514548,0.297516399026508,0.302253345862839,0.542905106317849,0.602739301596378,0.271035256642489,0.318891036971807,0.303342160075246,0.313460464826041,0.419461480481802,0.375665001147593,0.243275399916342,0.250674639528042,0.255707581891859,0.502570073700607,0.671946641973085,0.354846085876793,0.398350847789848,0.380765286915883,0.396882247939669,0.502128381599233,0.454217709182409,0.307714424555691,0.330088639463508,0.336416252712468,0.581805925898606
2500,0.63321624146642,0.356362786592482,0.358620925594425,0.385457109641411,0.454344000870605,0.381917686340476,0.473056297671406,0.370358228516873,0.350248050344465,0.351610902339067,0.524269593863955,0.603416644572446,0.32209026360786,0.326183088634101,0.34770961309038,0.420887667534871,0.345835757852975,0.439853191240532,0.334236463115577,0.313867644802146,0.316540417194761,0.488430177396288,0.672367006647235,0.394462325024863,0.399281821405298,0.420495016119223,0.488767098422453,0.420970845263816,0.509429705470397,0.410123780572594,0.387379671513733,0.392250005046864,0.559674527409899
500,0.547693868237139,0.537036103118384,0.543975493571783,0.556104742628061,0.562421357403829,0.608619908526189,0.568078400387894,0.626864733646639,0.589867215731855,0.653342072145564,0.686482022277113,0.503114384251006,0.497174595935322,0.502454381018653,0.514026869740901,0.521370178131399,0.567559797361817,0.529153047352289,0.582443964919709,0.549043181661316,0.610230853131239,0.640288349137659,0.596624648324916,0.584748496135669,0.592823538633692,0.601111415508959,0.609199498385902,0.653792764217668,0.615445939969797,0.673864893525255,0.639226582156413,0.704133230206141,0.732328820697832
