"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
100,0.395097744177017,0.0266207360544935,0.212105137268247,0.00020000037937734,0.000199945467646471,0.0353631268313015,0.019995214766153,0.0113669920152198,0.0001999996685723,0.000199999914694295,0.922350100663812,0.29398507540157,0.0149779405971813,0.133884365496241,0.000199992787159728,0.000197312888224735,0.0186062143960148,0.0109499140122033,0.00579246472878158,0.000199992822225334,0.000199992649214611,0.844445082077974,0.500140970398352,0.0426188068920962,0.306235507411602,0.000200009518184249,0.000202868953607949,0.055239913354877,0.0336416080209862,0.0184939892639189,0.00020000607501422,0.000200007246304276,0.981129713263335
250,0.831790893312617,0.000600317204266886,0.142529888903839,0.000199307628402586,0.000200059724969704,0.23742412763431,0.0082852156329643,0.000200000305846648,0.000200000294752478,0.0164736277168556,0.000198954368293895,0.709468170316638,-0.00150848026255207,0.0752979166392197,0.000178933759046265,0.000194174449672285,0.150205301209391,0.00283764193589524,0.000199992293101869,0.000199988504024565,0.00565024380679699,0.000164729945864592,0.938130448200493,0.00321433421121533,0.210603323819658,0.00021867193373592,0.000206010131849352,0.359646586525157,0.0191090972534847,0.000200009686097352,0.00020001015942141,0.0345929370811127,0.00023037090024301
500,0.849625126927548,0.00664978456561699,0.122713191746358,0.00285504787122538,0.00020016252247136,0.221376678756043,0.00124576219742574,0.000202301274178069,0.000897440429052102,0.000200159521296556,0.000199982495830066,0.775274719393474,0.00324476500450035,0.100678195001828,-0.00209773199298915,0.000190442509200164,0.132975290933816,-0.000993325465316724,0.000185300268165581,-0.00212258440145064,0.000194533752087525,0.0001961228683135,0.924114213866268,0.0128503417425992,0.146366976159188,0.00800938374066106,0.000212468941057289,0.311472171902631,0.00373950624467024,0.000221055642249507,0.00455506853214799,0.000206857123494922,0.00020489992917774
750,0.875375648928755,0.00930466936416966,0.133234874988474,0.00020045294433982,0.000199422242324808,0.178987418824507,0.00184786718172325,0.000973140132981236,0.00284525403124466,0.000200058631237544,0.000210552373125522,0.798450252701027,0.00446119459825675,0.106673202003377,0.000191379583096204,0.000187448633765147,0.125522485081313,-0.000801107867101946,-0.00125839380524948,-0.000682850712644045,0.000146857588082164,0.000123086035658404,0.93633836941877,0.0149729867998068,0.16928861495327,0.000209373730328211,0.000210246571541037,0.249739987453601,0.00464609643181732,0.00297512010023653,0.00802823619752997,0.000253457266377732,0.000316930374905103
1000,0.786376528664102,0.0128601085017112,0.1394585216825,0.00426197902990754,0.000199868272963915,0.255685061914449,0.00124778947873713,0.00111644095267733,0.00405501853670546,0.0024273281304922,0.000199999658531159,0.691681533367293,0.00686290984246075,0.100392675439044,-0.000342950892219689,0.000198199278012429,0.173531727956912,-4.32378859846864e-05,-0.000900976808529163,0.000731947820445667,2.53955218638719e-05,0.000199979837328787,0.855281080208817,0.0180969697900325,0.192311117935928,0.00979496407846419,0.000201301468884893,0.378745567864815,0.00278428243217988,0.00296117616003266,0.0077644298255757,0.00522736053760064,0.000200021791022514
