"i","V2","V3","V4","V5","V6","V7"
5,1739.10898115896,2996.83893537249,-121984.697193982,-110227.854726903,120409.803722747,122007.76831659
10,-4961.1774253301,9706.41528189752,-241827.633655443,-226647.530066053,173424.945128319,324689.147638106
20,0.000442606380502197,0.721137911518777,-0.0019267530482149,0.160829396132556,0.00167632630278649,1.00204716834591
30,0.326781459379219,0.709251825161719,0.0450813400393616,0.273278304675011,0.73310805803701,0.985167748891648
38,0.320069586481547,0.727661317342988,0.0427871808776829,0.351146908876979,0.767138696066388,0.976157284436063
