"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
100,0.673607040333209,0.000199999919740854,0.403364354927635,0.000198780125429872,0.000197935737982582,0.000196325702517538,0.000199999919740854,0.000265739178859058,0.000214202422906919,0.00646625634058163,0.000199999919740854,0.597855888756552,0.000199992545692626,0.318404273999136,0.000120681461201649,0.000110158485834036,-0.0005607598586782,0.000199992545692626,-0.000331522529446493,-9.64045241414468e-05,-0.00124602758583799,0.000199992545692626,0.750976282037251,0.000200006909718284,0.489474281701643,0.000278911373912058,0.000279934369612208,0.00105855191387601,0.000200006909718284,0.00100342636696308,0.000479446404666667,0.0165495946328241,0.000200006909718284
250,0.444104677667275,0.000200000121587511,0.615521197876184,0.000200065529098503,0.000200562667231955,0.0148654507823172,0.000200000121587511,0.0013913440295966,0.000383714348498942,0.000200174025541823,0.000200000121587511,0.377355649647148,0.000199994836853723,0.571659584971538,0.00019071516906132,0.000188127640980004,0.0050005778893773,0.000199994836853723,-0.00119763519887617,-0.00347175035417325,0.000184633144646912,0.000199994836853723,0.499677106515311,0.000200005893911714,0.672620626743656,0.000210533128274898,0.000212718764426006,0.0290820121004034,0.000200005893911714,0.00569437887623275,0.00478160132687939,0.000213668285079066,0.000200005893911714
500,0.876405285251195,0.151948179448482,0.197801860408265,0.000200566673539121,0.00510187874793093,0.0484989893656655,0.000427548597989728,0.000199648249572002,0.0139422413165795,0.000199678989379425,0.000203587631904739,0.697410678060362,0.0423272764911012,0.103165580085322,0.000188681718157915,0.000938654999409658,0.0211427814903313,-0.000600115274704288,0.000193854392000276,0.00524431113780854,0.000160433441046104,0.000137660171579454,0.979691219670268,0.379317275939074,0.329756400846284,0.000212968483356296,0.0107779057301795,0.0927968300401135,0.00173223663785082,0.000205634360864404,0.028416658835063,0.000242332145219248,0.000292039056575455
750,0.873046208317335,0.00783382936214031,0.183710897206802,0.000200452694315589,0.00387949719373536,0.125241877982768,0.00204328240991972,0.000199786779002472,0.0197779903422604,0.00813936033127435,0.00020342074663511,0.778909473059592,0.00422954619505703,0.124681049549436,0.0001916881883049,0.00051107101155056,0.0655582968665981,-0.00124361122311564,0.000189626380732857,0.00864965968213336,0.00139247936815562,0.000130583124984052,0.933290432596296,0.0146290041495906,0.252089899407445,0.00020984373686723,0.00792478536652975,0.201898717801773,0.00615262141305224,0.00021178382033698,0.0341611801955973,0.0182664288817522,0.000283086440450747
1000,0.730391673288362,0.260855732251373,0.297579282580215,0.000200194040368148,0.0041933022183621,0.105373624426201,0.00140692099666301,0.000199923141180199,0.0117173953773086,0.0135193200296054,0.0319975925828289,0.542111458904769,0.133295155561052,0.159674230367306,0.000194430854703409,-0.000375203493860204,0.046948177306224,-0.000553392566400051,0.000188233186270093,0.00414044317790091,0.00394459547148025,0.0123924740365328,0.866661105930725,0.469937323004317,0.472510824679147,0.000205727562526589,0.0107677033963035,0.206782346468229,0.00365729650351029,0.000212581849793964,0.026195782992828,0.0294910729504689,0.0576997054472208
