"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
100,0.957176240376598,0.000648443490255282,-0.000337339304286396,0.00159420008011785,0.000191560329863512,-0.000556354993669032,0.000648443490255282,-0.000318344648999113,0.000430789676184097,0.00137124787095645,0.000648443490255282,0.949452156268184,-0.0262078660440802,-0.0226940877325044,-0.0240307037401455,-0.0264182352899756,-0.027913250913273,-0.0262078660440802,-0.0288618798235303,-0.0237956795332149,-0.0293826198838244,-0.0262078660440802,0.96553833894755,0.0358176407979393,0.0236472587969626,0.0253259476563229,0.024110239669053,0.0244919283646967,0.0358176407979393,0.0293677371976249,0.0240593804512141,0.0267931425452514,0.0358176407979393
250,0.375540391860151,0.00703216440628121,0.491798414407851,0.00722167053407304,0.00703216009825387,0.0170173671792639,0.00703216440628121,0.00703190831698286,0.00703216574389367,0.00683976737438086,0.00703216440628121,0.312522959234357,0.00319196257654602,0.439867018800696,0.00343218860215972,0.0031920433183387,0.00918031647697569,0.00319196257654602,0.00319084545588852,0.00319195835439379,0.00250533772054674,0.00319196257654602,0.445773827271895,0.010889306791463,0.560304016910905,0.0111219097711684,0.0108893531023831,0.0286194214656621,0.010889306791463,0.0108937683206326,0.0108893582897495,0.0108335914072761,0.010889306791463
500,0.0217524647060487,0.000512746584397929,0.00217146668651078,-0.00029365059028307,5.68476442009947e-05,7.23893613686771e-06,0.158051591120144,0.00134832318355448,5.68476430292716e-05,0.000519034766296244,0.000871938083901268,-0.00957766385086115,-0.0257128028251787,-0.0281198721368618,-0.0312680802377151,-0.0280080614112958,-0.0275293141798949,0.0987979981088729,-0.0277592287142581,-0.0280080614376828,-0.0257117365341865,-0.0246555595676267,0.0664142948295767,0.031610618398242,0.0283745054416612,0.0314306693603132,0.023737288836585,0.023676537006135,0.220199347346324,0.0320813308457028,0.0237372888436149,0.0315662833108013,0.0288966389364415
750,0.0170595548558128,-0.00189397883895042,0.00348777757318613,-0.00110598470063689,-0.0013899693975401,0.00168572644816343,0.22878788217173,-0.000538208342456272,-0.00115436745297091,0.000705217408583701,-0.000909645872672279,-0.0226056214370367,-0.0293522780155324,-0.0254251745688283,-0.0252885899981645,-0.0256684875362656,-0.0239701219384788,0.150186686013559,-0.0297438431765015,-0.0309746797873496,-0.0290902283366112,-0.0248134935081334,0.0597645473464468,0.025994577863423,0.0268393457639011,0.0281099221308178,0.0287092814774964,0.0352631434270875,0.295093063842875,0.0289146442386363,0.0243639682568803,0.0294824275721737,0.023542242827557
1000,0.0128322517704622,0.00102493489559184,0.00127619751163842,0.000953383207204909,-0.00116449127700941,0.00113178188776765,0.103506551111335,0.00110153499984422,0.00102257283588764,0.00112884060530739,0.000195289408568438,-0.0174557821457419,-0.024449511451019,-0.0223657048487833,-0.0306888379470666,-0.026904268455329,-0.0279941105638521,0.0573949801565341,-0.0274696172944438,-0.0261315117674825,-0.0279090554948129,-0.0246945038125488,0.0442087740084849,0.0265067953034909,0.0376794044611015,0.0288284110568092,0.0272890311473635,0.0224972721141018,0.154196546341626,0.0304259059096581,0.0286585610632988,0.0224714328790466,0.0271584542184154
