i,V2,V3,V4,V5,V6,V7
5,0.068353001,0.192553563,-0.018431307,-0.001018395,0.372695063,0.611085266
10,0.157541035,0.798544902,0.079682349,0.710953661,0.245179668,0.86885067
20,0.242049622,0.709603746,0.125348282,0.577277834,0.344377062,0.827954326
30,0.268153189,0.654150636,0.203163678,0.576814412,0.34813406,0.712871009
38,0.264715138,0.645038858,0.188428606,0.577217847,0.32986205,0.713957758
