i,V2,V3,V4,V5,V6,V7
5,0.193010922,0.158795983,-0.007177273,-0.008703542,0.546187698,0.529032091
10,0.098884102,0.436780985,-0.004452364,0.092043004,0.326302586,0.756983777
20,0.237964777,0.398685717,0.054094071,0.048838364,0.436577604,0.694304606
30,0.245154989,0.6851198,0.162283139,0.597272592,0.335884037,0.761622006
38,0.248616698,0.639467742,0.184239679,0.561974163,0.33134497,0.700387851
