"i","V2","V3","V4","V5","V6","V7"
5,0.676227936642906,0.770425676291056,0.323451108803024,0.543462741680375,0.942174272705463,0.925946223643666
10,0.504618506103486,0.900016422923624,0.252193629936709,0.723081836366045,0.692975316021421,1.02622690823479
20,0.689075288917073,0.848336519478105,0.384451498630552,0.664669163571554,0.882046559043688,0.975871062692563
30,0.836741095697802,0.770010973754459,0.612568097241165,0.626791450384273,0.979590471669876,0.886305191748066
38,0.653917034118509,0.806697876822405,0.339986282374235,0.712510638170876,0.903338727980282,0.902780206743663
