"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
5,0.385441055611754,0.27541250943332,-0.00437039097916473,-0.00437039097916473,0.371091914303179,0.262442808369352,-0.0158720046208359,-0.0158720046208359,0.396915828653527,0.284108790824063,0.00410330429176442,0.00410330429176442
10,0.00899853669832687,0.87545903494719,0.00712205585022976,0.00712205585022976,0.00307356550785149,0.861474141306147,0.000932613425372221,0.000932613425372221,0.014757682623843,0.891959952128504,0.0127314061789127,0.0127314061789127
20,0.0857673628766376,0.567108192443255,0.00477196957274184,0.00477196957274184,0.075099781405596,0.549875552638145,-0.00482017390366955,-0.00482017390366955,0.0971904190211905,0.593680145050074,0.011377228959555,0.011377228959555
30,0.203231254250794,0.480261130775191,0.00411175749339293,0.00411175749339293,0.194608616515685,0.468490437689324,-0.00412663710065117,-0.00412663710065117,0.215932524705073,0.494831688379699,0.0100523795725695,0.0100523795725695
38,0.103877718901342,0.701892861564665,0.00433055688973007,0.00433055688973007,0.0995655669179486,0.694941307850583,-0.000782468385373716,-0.000782468385373716,0.10946203571237,0.709157151361142,0.0078972058943931,0.0078972058943931
