"k","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
0.005,0.258422420620962,0.597210624685398,0.0173395170245422,0.0173395170245422,0.251411225853916,0.578992569328885,0.0122444615148117,0.0122444615148117,0.264071275555731,0.612991607204403,0.0246495610061185,0.0246495610061185
0.01,0.206384346894477,0.560811235481253,0.014536628287661,0.014536628287661,0.200825695670458,0.546710405434998,0.00844497331314559,0.00844497331314559,0.212943826256966,0.582871763955129,0.0217011536127704,0.0217011536127704
0.02,0.163877655146645,0.538977203000422,0.0124150271193946,0.0124150271193946,0.152347693286023,0.526151504427698,0.000333054832785374,0.000333054832785374,0.175291182726532,0.549082065773328,0.0227125184110647,0.0227125184110647
0.05,0.19180240777237,0.414637583622745,0.0130091488218096,0.0130091488218096,0.176314788524532,0.406008745861562,-0.000391916864534156,-0.000391916864534156,0.198996109946729,0.420842903905998,0.0184707083816481,0.0184707083816481
0.1,0.180049191503178,0.282199598120362,0.00955053800718695,0.00955053800718695,0.167708866273512,0.274721859016648,3.62248243986107e-05,3.62248243986107e-05,0.190924599995487,0.290249722486667,0.0218324654977399,0.0218324654977399
0.15,0.157726156666501,0.213696402192451,0.00837898584626695,0.00837898584626695,0.14963795495418,0.202759912577131,-0.00163028817669046,-0.00163028817669046,0.165400347698432,0.221306471981077,0.0213316539464252,0.0213316539464252
0.2,0.113498434573842,0.160289496321731,0.00757871399549222,0.00757871399549222,0.107452836946518,0.148830624001496,-0.00269003565788172,-0.00269003565788172,0.12495736484681,0.173590014270402,0.0207515635075817,0.0207515635075817
0.25,0.0642004519113849,0.111425701858587,0.0032671664376586,0.0032671664376586,0.0586304291977779,0.101490797901492,-0.00671509583411293,-0.00671509583411293,0.0752217185099113,0.123726727361854,0.014796196924478,0.014796196924478
0.3,0.0760585653453704,0.0980801151854532,0.00266949689562831,0.00266949689562831,0.0643762986307487,0.0817960712319196,-0.0126737968351921,-0.0126737968351921,0.0871667588027273,0.112842956914347,0.0130562950597863,0.0130562950597863
