"i","V2","V3"
5,0.604132287450028,0.392174816219618
10,0.280416993731045,0.750210056225219
20,0.199909557702725,0.796966360955794
30,0.27501906534503,0.729658955188192
38,0.314746392307979,0.694097680573275
