i,V2,V3,V4,V5,V6,V7
5,0.281297754,0.042845925,0.171396024,0.004567124,0.39826247,0.097143155
10,0.001971382,0.972070876,-0.014486945,0.95569697,0.019021116,0.985740247
20,0.259928905,0.61255357,0.185051375,0.547598921,0.329716051,0.642560843
30,0.226917326,0.65563189,0.168882609,0.629443171,0.287289166,0.675205556
38,0.242074031,0.619965339,0.207348321,0.578755755,0.282313898,0.643315967
