"i","V2","V3","V4","V5","V6","V7"
5,0.805002244057696,0.121325561260617,0.800416887776345,0.116709970259543,0.809297482050527,0.125779018351219
10,0.315349908110019,0.601414592196635,0.311115375567005,0.595894442541113,0.319843132754155,0.606362243564085
20,0.139783355365012,0.791323796562877,0.135870150347497,0.786692116787651,0.144618386723626,0.797146598866444
30,0.233016202797299,0.695812716534846,0.22879219664365,0.691174040457731,0.23753413929948,0.700954571990694
38,0.268635311616809,0.645836343441447,0.264041331159065,0.64095339786356,0.272708746886643,0.650492517218561
