"i","V2","V3","V4","V5","V6","V7"
5,0.106083913965691,0.435179898668015,0.0948339232454487,0.413900232683908,0.113792956222923,0.460232990755179
10,0.0323656623652882,0.64595645068453,0.0254054127278298,0.6256114870112,0.0403336012058009,0.67206560090034
20,0.0354281309845661,0.701772061414184,0.027985607632004,0.683712489276268,0.0429927649747407,0.724197066437913
30,0.167882834825327,0.6889701626146,0.163732954774678,0.681632743205679,0.172754098088941,0.700168472500614
38,0.243077952657839,0.645935429313863,0.239531658905932,0.640052677364697,0.24745276537153,0.652896269662995
