"i","V2","V3","V4","V5","V6","V7"
5,0.651816580435135,0.175591072236532,0.640235103498547,0.168095025507778,0.662230869356492,0.1824696641112
10,0.237831836528603,0.674264713411277,0.235047559729657,0.669019459852557,0.241533381852859,0.680502679821278
20,0.263221478188986,0.661025166343834,0.260059282386755,0.656109215307266,0.267716567906844,0.668079137608572
30,0.260066838963299,0.665299970477681,0.256828768138229,0.661611359620498,0.263773457919198,0.669780414022721
38,0.264890457386895,0.659570413079766,0.261643086813802,0.655803381778467,0.26892285853361,0.664497831250178
