"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
5,0.881748506374981,0.691437222954123,0.563060213369273,0.563060213369273,0.864095252677061,0.671328880995794,0.540272213259053,0.540272213259053,0.91570474741742,0.718297591801528,0.595750830904918,0.595750830904918
10,0.944662470425884,0.483077260951446,0.422367072658064,0.422367072658064,0.91897886004497,0.457538009178063,0.396361501218477,0.396361501218477,0.982216687546061,0.515229020581702,0.460412516442826,0.460412516442826
20,0.967179508397813,0.397549356951029,0.361856290038517,0.361856290038517,0.948696350104481,0.377426234966216,0.341104595587472,0.341104595587472,0.986240742332128,0.417770663139008,0.385979835945453,0.385979835945453
30,0.870349034527479,0.762221911702192,0.605950255622966,0.605950255622966,0.816125616780452,0.691420688088612,0.523474993525715,0.523474993525715,0.920065084825414,0.818722933492735,0.673016437950715,0.673016437950715
38,0.494789954899862,0.846752716925371,0.307964918722497,0.307964918722497,0.448812997607366,0.816257726310818,0.250032712360947,0.250032712360947,0.534331174675041,0.873745940843503,0.356893605759511,0.356893605759511
