"i","V2","V3"
5,0.796104523765381,0.214297179979847
10,0.270718746291459,0.733989585660885
20,0.280680008352109,0.720127079537665
30,0.299459086532509,0.719128344385767
38,0.300233572350124,0.726922422061132
