"i","V2","V3","V4","V5"
5,0.19890833719464,0.391381112466024,0.00351539375514883,0.00351539375514883
10,0.152406040842392,0.826441241102157,-0.00845376881949804,-0.00845376881949804
20,0.34038133017799,0.599150665754399,-0.00849134168078944,-0.00849134168078944
30,0.167786620484718,0.704030870778719,-0.00462019890282057,-0.00462019890282057
38,-0.00694741752859932,0.935864215091094,-0.00657190249810191,-0.00657190249810191
