"k","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
0.005,0.0677308872750652,0.767676158020375,0.00387726802975592,0.00387726802975592,0.0631970887443626,0.754110215792389,-0.000770856521782622,-0.000770856521782622,0.0728159270623957,0.780650231877379,0.00705827351446451,0.00705827351446451
0.01,-0.00249481549538652,0.863464533353157,-0.00226602485317007,-0.00226602485317007,-0.00636118687460657,0.856645509486126,-0.00653577804401993,-0.00653577804401993,0.00579788692361562,0.874382157675845,0.00493878390791922,0.00493878390791922
0.02,0.158864284750127,0.625110758714514,-0.00805624259823299,-0.00805624259823299,0.153187349498101,0.617629088020742,-0.0134960938199032,-0.0134960938199032,0.16380795622125,0.630480771797892,-0.00387822992468885,-0.00387822992468885
0.05,0.24426183665836,0.497278043833501,-0.00555051153769092,-0.00555051153769092,0.236607667645732,0.489213113040136,-0.015108322892653,-0.015108322892653,0.251456218667202,0.504383082575274,-0.000938700793572523,-0.000938700793572523
0.1,0.0599133753738324,0.489374164186083,-0.00571197426245529,-0.00571197426245529,0.0515816796776498,0.473884061643625,-0.0152702194020414,-0.0152702194020414,0.0727886414107944,0.497906501802198,0.00310618493541234,0.00310618493541234
0.15,0.0409616351254622,0.444998031809958,-0.00385396071525587,-0.00385396071525587,0.0307362723390868,0.424251796670691,-0.0185807425724088,-0.0185807425724088,0.055389317298545,0.459862937235119,0.00568706776812589,0.00568706776812589
0.2,0.0251438195154414,0.397131136157529,-0.00247322821323217,-0.00247322821323217,0.0157024636218481,0.37023309092483,-0.0145579990924783,-0.0145579990924783,0.0369470122111871,0.411797672487277,0.00607864577680714,0.00607864577680714
0.25,0.0108734426491212,0.398190150421245,-0.000233472056141004,-0.000233472056141004,0.00236517407153498,0.364220929308609,-0.0108500193929047,-0.0108500193929047,0.0217573391411575,0.424638021918797,0.00647117073188683,0.00647117073188683
0.3,0.00732361848380216,0.308537513721731,6.13077688318984e-05,6.13077688318984e-05,-0.000973810524629442,0.296171069846237,-0.0090322003695197,-0.0090322003695197,0.0203585351070284,0.324492411115476,0.0113267160471625,0.0113267160471625
