"i","V2","V3","V4","V5"
5,-0.0042725463527199,0.994866165163261,-0.00645893892202534,-0.00645893892202534
10,0.0101640265752177,0.947971145877455,-0.00323452344711716,-0.00323452344711716
20,0.709945449079876,0.28704461847671,-0.00274084764828431,-0.00274084764828431
30,0.464117665939734,0.530128846470656,-0.00568160145391979,-0.00568160145391979
38,0.255713520976619,0.721759471197047,-0.00997348905839772,-0.00997348905839772
