"i","V2","V3","V4","V5"
5,0.551294538644543,0.00929965496712129,0.0652397353874236,0.306806808795915
10,0.568638768879029,0.100605221248265,0.00297818097878213,0.310409054757535
15,0.564149006970198,0.185744516208976,0.00508485110226285,0.223550244385553
20,0.522032793495376,0.266108662564344,0.00423497484097372,0.162681106277965
25,0.603703483875993,0.245601536609568,0.00363033782429656,0.103446579435823
30,0.397233320839505,0.475295796296922,-0.00381652408957604,0.00292383184407385
35,0.469462210716597,0.408890312237565,0.00327515632374312,0.0307458194266828
38,0.472823267679824,0.439539611644592,0.00289253955776608,0.0232532505324674
