i,V2,V3,V4,V5,V6,V7
5,0.396853146,0.575135459,0.064764195,0.168802508,0.717744831,0.922683822
10,0.229615707,0.665788548,0.114836178,0.551770238,0.385102608,0.786983381
20,0.230580141,0.638916747,0.143942148,0.531053817,0.343826419,0.751591731
30,0.235770968,0.201694664,0.086438224,0.047105183,0.432760463,0.404323219
38,0.172889465,0.172693829,0.049516986,0.041614068,0.323313476,0.360215357
