"i","V2","V3"
5,0.745912385251871,0.196804164353778
10,0.219329723171478,0.737613696993814
20,0.197593634025068,0.804720292464724
30,0.209368074595882,0.765302940816439
38,0.261599833574887,0.70497910103755
