"k","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
0.005,0.105683884224469,0.669733910367288,-0.000921026217474662,-0.000921026217474662,0.0976332831962953,0.643282017054981,-0.00654055763846793,-0.00654055763846793,0.111409206822592,0.695140924878149,0.00623523103063806,0.00623523103063806
0.01,0.179568156849699,0.497977535296489,-0.00349983980403954,-0.00349983980403954,0.173277209797224,0.481445505378416,-0.00908848519153296,-0.00908848519153296,0.188234343875199,0.526819129878263,0.00320177557755581,0.00320177557755581
0.02,0.144086889915818,0.588514458534668,-0.00355977074913579,-0.00355977074913579,0.137070070966563,0.583016505115138,-0.0128771669223899,-0.0128771669223899,0.151377533099785,0.597476264101516,0.00621724122698702,0.00621724122698702
0.05,0.1294636626903,0.510287554011512,-0.0013010286711039,-0.0013010286711039,0.117700671854712,0.504654573692785,-0.011636255829211,-0.011636255829211,0.134564207438979,0.515775473137022,0.00778970997779271,0.00778970997779271
0.1,0.135446733884145,0.247013279418914,0.000549345999843747,0.000549345999843747,0.122692511354506,0.237729852609551,-0.0118047479764865,-0.0118047479764865,0.146431317455258,0.257069460451092,0.0128752275042159,0.0128752275042159
0.15,0.185216264830825,0.218517648798066,-0.00203546488191392,-0.00203546488191392,0.179458448312915,0.212505591002801,-0.00803680232148646,-0.00803680232148646,0.195101770028888,0.230747225746802,0.0103124590204009,0.0103124590204009
0.2,0.145551549663228,0.16930732754192,-0.000965617773597737,-0.000965617773597737,0.137642526629366,0.164619612552761,-0.00937991254899802,-0.00937991254899802,0.151299130956944,0.183015379033535,0.00575860568331997,0.00575860568331997
0.25,0.108687183789557,0.146413862047026,-0.000290077990436653,-0.000290077990436653,0.0968863359457479,0.13680796282864,-0.0113730148692962,-0.0113730148692962,0.121985550190266,0.15322078280517,0.00954041665557147,0.00954041665557147
0.3,0.1152310401091,0.129385385583192,-0.000870681323054684,-0.000870681323054684,0.10209537749214,0.116245073502246,-0.013429872840155,-0.013429872840155,0.127845897917466,0.141945157661899,0.00835320391919718,0.00835320391919718
