"i","V2","V3"
5,0.832063005319843,0.289372224146232
10,0.256233038564579,0.807741433357883
20,0.199260358230352,0.831401151004514
30,0.237243424516937,0.821371383007328
38,0.296139308485092,0.763091297988952
