"i","V2","V3","V4","V5"
5,0.176581045403753,0.0119889605297831,0.148066945065551,0.502014488104928
10,0.0995256144010888,0.32455288421563,0.204349808757646,0.210469612863532
15,0.426249089701893,0.456290704879562,0.00321987992553692,0.0993936515005708
20,0.376312348373678,0.458390458156713,0.00120604642839034,0.10998326921144
25,0.129555396525101,0.819106346761377,-0.00262444370491073,-0.00357271094011082
30,0.0683536068710547,0.84102847129185,-0.00636409875331375,0.0228566992224026
35,0.0820434813039718,0.78108940114204,-0.00606928596124912,0.0244352139144026
38,0.153517006280369,0.67984251892623,-0.000789545183173521,0.0272335411514208
