"k","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
0.005,0.293739999192029,0.903288365852249,0.0606288838596359,0.0606288838596359,0.283823244558588,0.897528964730152,0.0511365149071924,0.0511365149071924,0.30208002370458,0.9079523057558,0.0696546779703309,0.0696546779703309
0.01,0.313838262986432,0.890259561095671,0.0720719057894102,0.0720719057894102,0.302989429886664,0.884502087568201,0.0650819207386889,0.0650819207386889,0.324506635134526,0.895309082479674,0.086290519839373,0.086290519839373
0.02,0.393371448281801,0.825464128879328,0.104034787496861,0.104034787496861,0.385682285036947,0.81919212264128,0.0955706394525881,0.0955706394525881,0.402896953559375,0.831508365566985,0.114286712326201,0.114286712326201
0.05,0.365141160160942,0.842549458421075,0.15981118347584,0.15981118347584,0.351249950972265,0.832495179664098,0.144782276473335,0.144782276473335,0.374660064970724,0.850772735862287,0.170008492497141,0.170008492497141
0.1,0.423644501939113,0.879573771480811,0.291807206348148,0.291807206348148,0.415530696914398,0.865026732953545,0.280554234146086,0.280554234146086,0.434630289451284,0.894503791099852,0.299949774535804,0.299949774535804
0.15,0.606560456675836,0.881436138758633,0.484336849701747,0.484336849701747,0.588369336632784,0.852831093235638,0.465636778726072,0.465636778726072,0.622907338813219,0.896404883122675,0.502557491722021,0.502557491722021
0.2,0.447242591456843,0.988926179927843,0.446568642222944,0.446568642222944,0.403206701868472,0.959857460791127,0.402192949900382,0.402192949900382,0.482275406323588,1.02230703984522,0.481393852647612,0.481393852647612
0.25,0.563689056048739,0.979264055320044,0.563519411696976,0.563519411696976,0.510103050666989,0.929960630011549,0.509292059351729,0.509292059351729,0.625911358894986,1.01883920247823,0.616775667649758,0.616775667649758
0.3,0.587445154740482,0.96632337557736,0.578694902087716,0.578694902087716,0.510243642524311,0.894563497037772,0.496109771273355,0.496109771273355,0.646824128143723,1.02304288502228,0.631961989573005,0.631961989573005
