"i","V2","V3","V4","V5","V6","V7"
5,0.833635290691151,0.178461666963444,0.786221578057571,0.123631717178941,0.870702571715047,0.2249596681948
10,0.445238560326621,0.636515757935671,0.346223385072736,0.539330874289316,0.512098975253735,0.713568869463755
20,0.181343449911443,0.859516988949316,0.160637890882505,0.835209825519867,0.201230356641946,0.880629782334786
30,0.254917048218824,0.780803623035258,0.236704599667607,0.762914626104447,0.270065860569267,0.80083770287408
38,0.30166893769693,0.735337355963989,0.279456607143545,0.707091625114766,0.324086515240898,0.760404476694332
