i,V2,V3,V4,V5,V6,V7
5,0.631682678,0.735329672,0.193080358,0.273792519,1.046113647,0.93554508
10,0.344041215,0.966782581,0.156451333,0.896791507,0.776829131,1.032644224
20,0.407595024,0.877028708,0.136151046,0.685892943,0.693109286,1.015446373
30,0.756752296,0.88436927,0.485013523,0.77907533,0.977696552,0.988958045
38,0.787234368,0.900584594,0.534443689,0.76174487,0.967827775,1.001914632
