"k","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
0.005,0.334974294636413,0.89925570206051,0.193975253497925,0.193975253497925,0.302713833528487,0.887007128136491,0.155332352812726,0.155332352812726,0.367303427516975,0.912287102023767,0.231472227795906,0.231472227795906
0.01,0.511512977905593,0.82372346385156,0.310975319907345,0.310975319907345,0.464966001969835,0.797351477596171,0.25086761581565,0.25086761581565,0.541716072753779,0.845292666906936,0.346808467925673,0.346808467925673
0.02,0.416444272720642,0.858504750345646,0.245156495605692,0.245156495605692,0.404568574897397,0.850275047641382,0.232266520810157,0.232266520810157,0.423153821951165,0.866406198244554,0.255447064727307,0.255447064727307
0.05,0.494789103966314,0.872992475429171,0.329084678044345,0.329084678044345,0.487452652206755,0.862377762208328,0.320376862195306,0.320376862195306,0.502660145636322,0.885074482100901,0.336193252089655,0.336193252089655
0.1,0.753638443117113,0.860954480547075,0.61588364076338,0.61588364076338,0.742666038330344,0.850125740934338,0.603275391868927,0.603275391868927,0.765922966972984,0.877098204300386,0.629181891083279,0.629181891083279
0.15,0.788386941742452,0.809463355077855,0.589023457238795,0.589023457238795,0.767976294766884,0.783598013178841,0.565924826665526,0.565924826665526,0.806594836848529,0.824859390997423,0.606950999953523,0.606950999953523
0.2,0.832273624214286,0.845715721580652,0.677758811971538,0.677758811971538,0.809699610806145,0.823232522092366,0.655263814572904,0.655263814572904,0.85036384629709,0.863423757691699,0.696237794983201,0.696237794983201
0.25,0.858510070068509,0.882363278917835,0.742143982308755,0.742143982308755,0.83251936195332,0.859619352942627,0.719874447679979,0.719874447679979,0.886860176798333,0.901121821179877,0.772030564317491,0.772030564317491
0.3,0.877872849416969,0.869904822457385,0.750777298634842,0.750777298634842,0.840913771867901,0.840611799782848,0.719316381619439,0.719316381619439,0.904731616640523,0.904598861394613,0.780040047229777,0.780040047229777
