"i","V2","V3","V4","V5"
5,0.312789917149465,-0.0106728245539331,0.00233133799950616,0.282248238773124
10,0.0203451326944655,0.176330081789725,-0.000551005346604103,0.167450870705598
15,0.0629345826681253,0.25158972608567,-0.0104001949221129,0.135258047629397
20,0.0585903874973458,0.286673717970797,-0.00814585404503256,0.145572723983985
25,0.0164465374551632,0.399437498579134,-0.000855357453270062,0.108530299797665
30,0.104045108271065,0.461635729537269,0.0317524028327154,0.0873765642866007
35,0.0162626199734139,0.654643995935782,0.0246633284380105,0.0521480928196582
38,0.0175277034841115,0.652308400166267,0.00145198274621446,0.0040465550534953
