"i","V2","V3"
5,0.615814468185573,0.389984812237435
10,0.255690390180636,0.711846537145474
20,0.211653001968024,0.794245420141482
30,0.276660606914545,0.720402424922717
38,0.312688020613507,0.679641025879549
