"i","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
5,0.102100113699904,1.00609911097803,0.0949500801777138,0.0949500801777138,0.091885451825188,0.995918561281051,0.0839078400233302,0.0839078400233302,0.116608452174189,1.01980927928012,0.110501294906176,0.110501294906176
10,0.141472024681414,0.99208562807975,0.0854349733935225,0.0854349733935225,0.133523073259623,0.983025120245719,0.0770533118753086,0.0770533118753086,0.152046997098421,1.00114592312952,0.0964645163399089,0.0964645163399089
20,0.995163773050259,0.121707981452087,0.10252296965706,0.10252296965706,0.988846942810648,0.113866316459424,0.0948839340898251,0.0948839340898251,1.00030404153659,0.12820065429886,0.108609577339766,0.108609577339766
30,0.560277105902088,0.616126682104892,0.162331205567555,0.162331205567555,0.547688252530552,0.607106190253133,0.145094354167471,0.145094354167471,0.569589660767837,0.623203592273629,0.173983035098406,0.173983035098406
38,0.448127476947658,0.803853404832319,0.235540126258797,0.235540126258797,0.422483805113131,0.790645986106913,0.202569921147344,0.202569921147344,0.466189924120861,0.815395642741384,0.261221994299455,0.261221994299455
