"i","V2","V3"
5,0.870124499666054,0.133389682543532
10,0.355773035886798,0.687292125194465
20,0.138147878145904,0.876226425774009
30,0.223086722101597,0.792588752463929
38,0.357389398991046,0.661839268199248
