"i","V2","V3","V4","V5","V6","V7"
5,0.795104322523041,0.123485107882699,0.784611033649667,0.116219874004172,0.806984654679009,0.130003554421191
10,0.307796105889213,0.594011969853713,0.295388908128329,0.582789685910359,0.321376099926159,0.602334681659293
20,0.13386447993121,0.783180455683603,0.123142265218648,0.77269173478651,0.14617809444405,0.793159013588146
30,0.226022238308704,0.68782356338036,0.215247089585061,0.677548386985081,0.238918746884472,0.696004937610744
38,0.260345285446774,0.64033826687599,0.25061530318883,0.631325057674504,0.27274431251945,0.647314708618116
