i,V2,V3,V4,V5,V6,V7
5,0.214598077,0.339123004,0.034188257,0.043097474,0.551780918,0.74733757
10,0.083903837,0.451886197,-0.001506015,0.149923261,0.266030885,0.771200997
20,0.1486704,0.275455544,0.031786444,0.062735305,0.333239284,0.538677946
30,0.218635848,0.186836914,0.085294705,0.014554868,0.40028421,0.441325691
38,0.149091165,0.312778531,0.056716371,0.026616463,0.280275242,0.618475711
