i,V2,V3,V4,V5,V6,V7
5,0.009440054,0.821311772,-0.042786159,0.709539444,0.067777375,0.885630974
10,0.009231193,0.821807138,-0.043688622,0.711508711,0.067454141,0.885898691
20,0.009467877,0.823358225,-0.042417345,0.711802591,0.067665846,0.887118111
30,0.00921007,0.82496305,-0.043407898,0.715412099,0.067281833,0.888161861
38,0.008872442,0.826929582,-0.044732864,0.720040764,0.068091414,0.889363139
