"i","V2","V3","V4","V5","V6","V7"
5,0.729179914418403,0.545876949603898,0.706031838947366,0.515374324554063,0.74490851652083,0.561193243156698
10,0.332133682613523,0.79635020760611,0.324002332760283,0.790473845952833,0.340673066571867,0.803083295799403
20,0.251625241605498,0.848230144338228,0.241999335410137,0.84228771024723,0.261373074927684,0.854523191963211
30,0.32011685698311,0.773551184227155,0.311771399001076,0.769099544664558,0.327793848500787,0.77903004518706
38,0.398335197005073,0.707393964367474,0.392307812786993,0.699123689727944,0.408180928863668,0.714086627464373
